id_product;active;product_name;manufacturer;attribute_name;wholesale_price;price;quantity;
"183";"1";"Ching's Green Chilli Sauce - Bottle";"Ching's";"190 gm";"36.000000";"40.000000";"49";
"184";"1";"Sil Red Chilli Sauce - Bottle";"Sil";"200 gm";"36.000000";"40.000000";"50";
"185";"1";"Weikfield Red Chilli Sauce - Bottle";"WeikField";"200 gm";"40.500000";"45.000000";"50";
"186";"1";"Lux Soft Touch";"Lux";"150 gm";"32.400000";"36.000000";"50";
"186";"1";"Lux Soft Touch";"Lux";"100 gm";"21.600000";"24.000000";"44";
"187";"1";"Lux Velvet Touch";"Lux";"60 gm";"9.000000";"10.000000";"50";
"187";"1";"Lux Velvet Touch";"Lux";"54 gm (Pack of 4)";"34.200000";"38.000000";"50";
"187";"1";"Lux Velvet Touch";"Lux";"150 gm (Pack of 3)";"81.000000";"90.000000";"50";
"187";"1";"Lux Velvet Touch";"Lux";"100 gm (Pack of 3)";"63.000000";"70.000000";"50";
"188";"1";"Fiama Di Wills Gel Bar - La Fantasia";"Fiama Di Wills";"75 gm";"28.800000";"32.000000";"50";
"189";"1";"Fiama Di Wills Gel Bar - Exotic Dream";"Fiama Di Wills";"125 gm";"50.400000";"56.000000";"50";
"190";"1";"Kellogg's All Bran - Wheat Flakes";"Kellogg's";"425 gm";"141.300000";"183.000000";"50";
"191";"1";"Kellogg's Chocos - Crunchy Bites Flakes";"Kellogg's";"390 gm";"138.600000";"154.000000";"50";
"192";"1";"Kellogg's Flakes - Chocos Duet ";"Kellogg's";"375 gm";"132.300000";"147.000000";"50";
"193";"0";"Fiama Di Wills - Aqua Sport Shower Gel";"Fiama Di Wills";"";"";"";"";
"194";"1";"Fiama Di Wills Gel Bar -Mild Dew";"Fiama Di Wills";"125 gm";"50.400000";"56.000000";"48";
"195";"1";"Fiama Di Wills Gel Bar - Pure Rio Splash";"Fiama Di Wills";"75 gm";"32.400000";"36.000000";"50";
"196";"0";"Fiama Di Wills Aqua Pulse Shower Gel";"Fiama Di Wills";"";"";"";"";
"197";"1";"Dove Cream - Beauty Bathing Bar";"Dove";"100 gm (Pack of 3)";"163.800000";"182.000000";"50";
"197";"1";"Dove Cream - Beauty Bathing Bar";"Dove";"75 gm";"41.400000";"46.000000";"43";
"198";"1";"Dove Fresh Moisture ";"Dove";"75 gm";"41.400000";"46.000000";"50";
"199";"1";"Kellogg's Chocos Flakes - Moons and Stars";"Kellogg's";"350 gm";"132.300000";"147.000000";"50";
"200";"1";"Kellogg's Chocos Flakes - Smacks";"Kellogg's";"390 gm";"132.300000";"147.000000";"50";
"201";"1";"Kellogg's Corn Flakes - Real Almond and Honey";"Kellogg's";"300 gm";"133.200000";"148.000000";"50";
"202";"1";"Kellogg's Corn Flakes - Original & The Best ";"Kellogg's";"475 gm";"138.600000";"159.000000";"50";
"203";"1";"Kellogg's Corn Flakes - Real Honey";"Kellogg's";"300 gm";"89.100000";"99.000000";"50";
"204";"1";"Kellogg's Corn Flakes - Real Mango Puree";"Kellogg's";"300 gm";"103.500000";"115.000000";"50";
"205";"1";"Kellogg's Corn Flakes - Real Strawberry Puree";"Kellogg's";"575 gm";"206.100000";"229.000000";"50";
"206";"1";"Dettol Original Bar Soap";"Dettol";"125 gm";"36.900000";"41.000000";"50";
"206";"1";"Dettol Original Bar Soap";"Dettol";"75 gm(Pack 0f 3)";"59.400000";"66.000000";"50";
"206";"1";"Dettol Original Bar Soap";"Dettol";"125 gm(Pack of 3)";"106.200000";"118.000000";"50";
"207";"1";"Dettol SkinCare Bar Soap";"Dettol";"125 gm(Pack of 3)";"99.900000";"111.000000";"50";
"208";"1";"Dettol Cool Bar Soap";"Dettol";"125 gm(Pack of 3)";"84.600000";"94.000000";"50";
"208";"1";"Dettol Cool Bar Soap";"Dettol";"125 gm";"33.300000";"37.000000";"49";
"208";"1";"Dettol Cool Bar Soap";"Dettol";"75 gm";"20.700000";"23.000000";"50";
"209";"1";"Dettol Re-Energize Soap Bar";"Dettol";"125 gm(Pack of 3)";"95.400000";"106.000000";"50";
"209";"1";"Dettol Re-Energize Soap Bar";"Dettol";"70 gm";"20.700000";"23.000000";"50";
"210";"1";"Dettol Radiance Bar Soap";"Dettol";"125 gm";"46.800000";"52.000000";"50";
"211";"1";"Lifebuoy Total 10 Bar Soap";"Lifebuoy";"100 gm (Pack of 3)";"55.000000";"58.000000";"48";
"211";"1";"Lifebuoy Total 10 Bar Soap";"Lifebuoy";"150 gm";"23.000000";"26.000000";"50";
"211";"1";"Lifebuoy Total 10 Bar Soap";"Lifebuoy";"59 gm";"9.000000";"10.000000";"50";
"211";"1";"Lifebuoy Total 10 Bar Soap";"Lifebuoy";"59 gm (Pack of 4)";"34.200000";"38.000000";"50";
"212";"1";"Lifebuoy Nature Bar Soap";"Lifebuoy";"59 gm";"9.000000";"10.000000";"50";
"212";"1";"Lifebuoy Nature Bar Soap";"Lifebuoy";"125 gm";"21.600000";"24.000000";"50";
"213";"1";"Lifebuoy Clini Care Bar Soap - Complete";"Lifebuoy";"75 gm";"27.000000";"30.000000";"50";
"214";"0";"Vivel Luxury Crème Soap";"Vivel";"";"";"";"";
"215";"1";"Vivel Aloe Vera Soap - Satin Soft Skin";"Vivel";"100 gm";"19.800000";"22.000000";"50";
"216";"1";"Vivel Refresh and Moisturize Soap";"Vivel";"75 gm(Pack of 4)";"63.000000";"70.000000";"50";
"216";"1";"Vivel Refresh and Moisturize Soap";"Vivel";"75 gm";"18.000000";"20.000000";"50";
"217";"1";"Pears Oil Clear and Gentle";"Pears";"75 gm";"32.400000";"36.000000";"50";
"218";"1";"Britannia Good Day Cookies - Pista Badam";"Britannia";"90 gm";"22.500000";"25.000000";"49";
"219";"1";"Pears Pure and Gentle";"Pears";"125 gm";"50.400000";"56.000000";"50";
"219";"1";"Pears Pure and Gentle";"Pears";"75 gm";"32.400000";"36.000000";"49";
"219";"1";"Pears Pure and Gentle";"Pears";"50 gm";"18.000000";"20.000000";"50";
"219";"1";"Pears Pure and Gentle";"Pears";"125 gm(Pack of 3)";"151.200000";"168.000000";"50";
"220";"1";"Rexona - Coconut and Olive oils";"Rexona";"100 gm";"21.600000";"24.000000";"50";
"220";"1";"Rexona - Coconut and Olive oils";"Rexona";"150 gm";"34.200000";"38.000000";"50";
"221";"1";"Hamam Bar Soap";"Hamam";"100 gm";"24.000000";"26.000000";"43";
"222";"1";"Parachute Jasmine Soap";"Parachute";"67 gm (Pack of 4)";"40.500000";"45.000000";"50";
"223";"1";"Sunfeast Kaju Badam Cookies";"Sunfeast ";"125 gm";"18.000000";"20.000000";"0";
"223";"1";"Sunfeast Kaju Badam Cookies";"Sunfeast ";"75 gm";"9.000000";"10.000000";"0";
"224";"1";"Mysore Sandal Soap";"Mysore Sandal";"150 gm";"55.800000";"62.000000";"49";
"225";"1";"Sunfeast Marie Light Biscuit - Orange";"Sunfeast ";"120 gm";"13.500000";"15.000000";"50";
"226";"1";"Breeze Lemon Splash";"Breeze";"70 gm (Pack of 4)";"27.000000";"30.000000";"50";
"227";"1";"Breeze French Rose";"Breeze";"70 gm (Pack of 4)";"27.000000";"30.000000";"50";
"228";"1";"Margo Original Neem";"Margo";"100 gm";"21.600000";"24.000000";"49";
"229";"1";"Parle Hide & Seek  Black Bourbon Cream - Sandwich Vanilla";"Parle";"100 gm";"22.500000";"25.000000";"50";
"230";"1";"Kellogg's Flakes - Honey Loops";"Kellogg's";"300 gm";"99.000000";"110.000000";"50";
"230";"1";"Kellogg's Flakes - Honey Loops";"Kellogg's";"125 gm";"50.000000";"54.000000";"49";
"231";"1";"Kellogg's Muesli - Fruit Magic";"Kellogg's";"275 gm";"129.000000";"136.000000";"48";
"231";"1";"Kellogg's Muesli - Fruit Magic";"Kellogg's";"500 gm";"250.000000";"265.000000";"49";
"232";"1";"Kellogg's Muesli - Crunchy Fruit and Nut";"Kellogg's";"275 gm";"132.000000";"137.000000";"47";
"232";"1";"Kellogg's Muesli - Crunchy Fruit and Nut";"Kellogg's";"500 gm";"260.000000";"270.000000";"47";
"233";"1";"Kellogg's Muesli - No added sugar ";"Kellogg's";"550 gm";"206.100000";"229.000000";"50";
"233";"1";"Kellogg's Muesli - No added sugar ";"Kellogg's";"275 gm";"107.100000";"119.000000";"50";
"234";"1";"Kellogg's Muesli - Nuts Delight";"Kellogg's";"275 gm";"107.100000";"119.000000";"50";
"234";"1";"Kellogg's Muesli - Nuts Delight";"Kellogg's";"550 gm";"229.500000";"255.000000";"50";
"235";"1";"Moti Sandal Soap";"Moti";"150 gm";"50.400000";"56.000000";"50";
"236";"1";"Sunfeast Bounce - Tangy Orange";"Sunfeast ";"100 gm";"9.000000";"10.000000";"50";
"236";"1";"Sunfeast Bounce - Tangy Orange";"Sunfeast ";"50 gm";"4.500000";"5.000000";"50";
"237";"1";"Kellogg's Oat Bites";"Kellogg's";"350 gm";"89.100000";"99.000000";"50";
"238";"1";"Facia - Spa Special Bar";"Facia";"75 gm";"76.500000";"85.000000";"0";
"238";"1";"Facia - Spa Special Bar";"Facia";"25 gm";"36.000000";"40.000000";"0";
"239";"1";"Kellogg’s Flakes - Special K";"Kellogg's";"435 gm";"147.600000";"174.000000";"50";
"239";"1";"Kellogg’s Flakes - Special K";"Kellogg's";"140 gm";"53.100000";"59.000000";"48";
"240";"1";"Santoor Orange - Total Skin Care";"Santoor";"100 gm";"21.600000";"24.000000";"41";
"240";"1";"Santoor Orange - Total Skin Care";"Santoor";"100 gm (Pack of 4)";"82.800000";"92.000000";"50";
"240";"1";"Santoor Orange - Total Skin Care";"Santoor";"125 gm (Pack of 4)";"103.500000";"115.000000";"50";
"240";"1";"Santoor Orange - Total Skin Care";"Santoor";"150 gm (Pack of 4)";"154.800000";"172.000000";"50";
"241";"1";"Santoor White - Moisturized Soft Skin";"Santoor";"90 gm(Pack of 4)";"79.200000";"88.000000";"50";
"242";"1";"Godrej Shikakai - Amla Plus Conditioning";"Godrej";"75 gm";"14.400000";"16.000000";"50";
"243";"1";"Britannia Good Day - Rich Cashew";"Britannia";"120 gm";"18.000000";"20.000000";"44";
"243";"1";"Britannia Good Day - Rich Cashew";"Britannia";"200 gm";"28.000000";"30.000000";"49";
"243";"1";"Britannia Good Day - Rich Cashew";"Britannia";"66 gm";"9.000000";"10.000000";"50";
"244";"1";"Cadbury Oreo - Choco Creme";"Cadbury";"150 gm";"31.500000";"35.000000";"50";
"244";"1";"Cadbury Oreo - Choco Creme";"Cadbury";"58.8 gm";"13.500000";"15.000000";"50";
"245";"1";"Britannia Good Day - Rich Butter";"Britannia";"150 gm";"18.000000";"20.000000";"50";
"245";"1";"Britannia Good Day - Rich Butter";"Britannia";"75 gm";"9.000000";"10.000000";"44";
"245";"1";"Britannia Good Day - Rich Butter";"Britannia";"35 gm";"4.500000";"5.000000";"50";
"246";"1";"Sunfeast Marie Light Original - Extra Wheat Fibre";"Sunfeast ";"85 gm";"9.000000";"10.000000";"50";
"246";"1";"Sunfeast Marie Light Original - Extra Wheat Fibre";"Sunfeast ";"200 gm";"18.000000";"20.000000";"50";
"247";"1";"Sunfeast Marie Light - Oats with Nutri Fibre";"Sunfeast ";"250 gm";"27.000000";"30.000000";"50";
"248";"1";"Sunfeast Bounce - Tangy Pineapple Zing";"Sunfeast ";"50 gm";"4.500000";"5.000000";"48";
"248";"1";"Sunfeast Bounce - Tangy Pineapple Zing";"Sunfeast ";"100 gm";"9.000000";"10.000000";"50";
"249";"1";"Sunfeast Dream Cream - Butterscotch Zing";"Sunfeast ";"120 gm";"18.000000";"20.000000";"49";
"249";"1";"Sunfeast Dream Cream - Butterscotch Zing";"Sunfeast ";"60 gm";"10.800000";"12.000000";"50";
"250";"1";"Britannia - Marie Gold";"Britannia";"185 gm";"24.300000";"27.000000";"50";
"250";"1";"Britannia - Marie Gold";"Britannia";"128 gm";"9.000000";"10.000000";"50";
"251";"1";"Sunfeast Delishus Gourmet Cookies - Nut Biscotti";"Sunfeast ";"150 gm";"54.000000";"60.000000";"50";
"251";"1";"Sunfeast Delishus Gourmet Cookies - Nut Biscotti";"Sunfeast ";"75 gm";"27.000000";"30.000000";"50";
"252";"1";"Suhana Mutter Paneer Mix";"Suhana Masala";"50 gm";"31.500000";"35.000000";"47";
"253";"1";"Suhana Mutton Kolhapuri Mix";"Suhana Masala";"50 gm";"40.500000";"45.000000";"50";
"254";"1";"Sunfeast Delishus Gourmet Cookies - Nuts & Raisins";"Sunfeast ";"75 gm";"27.000000";"30.000000";"50";
"254";"1";"Sunfeast Delishus Gourmet Cookies - Nuts & Raisins";"Sunfeast ";"150 gm";"54.000000";"60.000000";"50";
"255";"1";"Sunfeast Farmlite - Oats & Almonds";"Sunfeast ";"125 gm";"45.000000";"50.000000";"50";
"256";"1";"Sunfeast Farmlite - Oats and Raisins";"Sunfeast ";"150 gm";"45.000000";"50.000000";"50";
"257";"1";"Parle Krackjack - Sweet & Salty Crackers";"Parle";"75 gm";"9.000000";"10.000000";"48";
"257";"1";"Parle Krackjack - Sweet & Salty Crackers";"Parle";"60 gm";"6.300000";"7.000000";"50";
"257";"1";"Parle Krackjack - Sweet & Salty Crackers";"Parle";"35 gm";"4.500000";"5.000000";"50";
"258";"1";"Parle-G";"Parle";"250 gm";"18.000000";"20.000000";"42";
"258";"1";"Parle-G";"Parle";"70 gm";"4.500000";"5.000000";"50";
"259";"1";"Parle Marie";"Parle";"250 gm";"24.300000";"27.000000";"50";
"259";"1";"Parle Marie";"Parle";"100 gm";"9.000000";"10.000000";"50";
"259";"1";"Parle Marie";"Parle";"50 gm";"4.500000";"5.000000";"50";
"260";"1";"Parle Cheeselings - Jar Package";"Parle";"160 gm";"36.000000";"40.000000";"49";
"261";"1";"Parle Monaco - Classic";"Parle";"150 gm";"18.000000";"20.000000";"48";
"261";"1";"Parle Monaco - Classic";"Parle";"75 gm";"9.000000";"10.000000";"50";
"262";"1";"Parle 20-20 Butter Cookies ";"Parle";"200 gm";"18.000000";"20.000000";"50";
"262";"1";"Parle 20-20 Butter Cookies ";"Parle";"90 gm";"9.000000";"10.000000";"45";
"262";"1";"Parle 20-20 Butter Cookies ";"Parle";"45 gm";"4.500000";"5.000000";"50";
"263";"1";"Britannia Marie Gold";"Britannia";"250 gm";"24.300000";"27.000000";"50";
"263";"1";"Britannia Marie Gold";"Britannia";"89 gm";"9.000000";"10.000000";"45";
"264";"1";"Cadbury  Oreo - Original";"Cadbury";"150 gm";"27.000000";"30.000000";"50";
"265";"1";" Britannia Vita Marie Gold";"Britannia";"300 gm";"36.000000";"40.000000";"50";
"265";"1";" Britannia Vita Marie Gold";"Britannia";"150 gm";"16.200000";"18.000000";"50";
"266";"1";"Sunfeast Dream Cream-Choco Vanilla Biscuits";"Sunfeast ";"120 gm";"18.000000";"20.000000";"50";
"266";"1";"Sunfeast Dream Cream-Choco Vanilla Biscuits";"Sunfeast ";"60 gm";"9.000000";"10.000000";"50";
"267";"1";"Sunfeast Dream Cream - Strawberry Vanilla Biscuits";"Sunfeast ";"120 gm";"18.000000";"20.000000";"50";
"267";"1";"Sunfeast Dream Cream - Strawberry Vanilla Biscuits";"Sunfeast ";"60 gm";"9.000000";"10.000000";"50";
"268";"1";"Sunfeast Butter Cookies";"Sunfeast ";"45 gm";"4.500000";"5.000000";"50";
"269";"1";"Britannia NutriChoice - Hi Fibre Digestive";"Britannia";"250 gm";"45.000000";"50.000000";"50";
"269";"1";"Britannia NutriChoice - Hi Fibre Digestive";"Britannia";"100 gm";"18.000000";"20.000000";"50";
"270";"0";"Vaidya'G Nachni Cookies";"";"";"";"";"";
"271";"1";"Sunfeast Dark Fantasy - Choco Crème";"Sunfeast ";"100 gm";"22.500000";"25.000000";"50";
"272";"1";"Sunfeast Dark Fantasy - Vanilla Crème";"Sunfeast ";"100 gm";"22.500000";"25.000000";"50";
"273";"1";"Sunfeast Mom's Magic - Cashew & Almond";"Sunfeast ";"200 gm";"27.000000";"30.000000";"50";
"273";"1";"Sunfeast Mom's Magic - Cashew & Almond";"Sunfeast ";"100 gm";"18.000000";"20.000000";"49";
"273";"1";"Sunfeast Mom's Magic - Cashew & Almond";"Sunfeast ";"66 gm";"9.000000";"10.000000";"50";
"274";"1";"Britannia Time Pass - Simply Salted";"Britannia";"80 gm";"9.000000";"10.000000";"50";
"275";"1";"Sunfeast Glucose Biscuits";"Sunfeast ";"128 gm";"9.000000";"10.000000";"50";
"275";"1";"Sunfeast Glucose Biscuits";"Sunfeast ";"64 gm";"4.500000";"5.000000";"50";
"275";"1";"Sunfeast Glucose Biscuits";"Sunfeast ";"250 gm";"18.000000";"20.000000";"50";
"276";"1";"Britannia Pure Magic";"Britannia";"100 gm";"18.000000";"20.000000";"50";
"277";"1";"Sunfeast Mom's Magic - Rich Butter";"Sunfeast ";"150 gm";"18.000000";"20.000000";"49";
"277";"1";"Sunfeast Mom's Magic - Rich Butter";"Sunfeast ";"75 gm";"9.000000";"10.000000";"50";
"278";"1";"Sunfeast Snacky - Salted Masti Crackers";"Sunfeast ";"64 gm";"9.000000";"10.000000";"50";
"279";"1";"Britannia Nutri Choice Digestives";"Britannia";"250 gm";"45.000000";"50.000000";"50";
"280";"1";"Britannia NutriChoice - Heavens";"Britannia";"100 gm";"45.000000";"50.000000";"50";
"281";"1";"Sunfeast Snacky - Chilli Twist Crackers";"Sunfeast ";"64 gm";"9.000000";"10.000000";"50";
"282";"1";"Sunfeast Nice - Sugar Sprinkled";"Sunfeast ";"150 gm";"18.000000";"20.000000";"48";
"283";"1";"Britannia Premium Bake Rusk";"Britannia";"72 gm";"9.000000";"10.000000";"50";
"283";"1";"Britannia Premium Bake Rusk";"Britannia";"300 gm";"36.000000";"40.000000";"48";
"283";"1";"Britannia Premium Bake Rusk";"Britannia";"200 gm";"24.300000";"27.000000";"49";
"284";"1";"Sunfeast Bounce - Choco Twist";"Sunfeast ";"100 gm";"9.000000";"10.000000";"50";
"284";"1";"Sunfeast Bounce - Choco Twist";"Sunfeast ";"50 gm";"4.500000";"5.000000";"50";
"285";"1";"Sunfeast - Cashew Cookies";"Sunfeast ";"100 gm";"9.000000";"10.000000";"50";
"286";"1";"Britannia Tiger Krunch";"Britannia";"75 gm";"9.000000";"10.000000";"50";
"287";"1";"Sunfeast Bounce - Elaichi Delight";"Sunfeast ";"100 gm";"9.000000";"10.000000";"49";
"287";"1";"Sunfeast Bounce - Elaichi Delight";"Sunfeast ";"50 gm";"4.500000";"5.000000";"50";
"288";"1";"Britannia 50 50 maska chaska";"Britannia";"54 gm";"9.000000";"10.000000";"48";
"289";"1";"Sunfeast Bourbon Bliss";"Sunfeast ";"150 gm";"18.000000";"20.000000";"50";
"289";"1";"Sunfeast Bourbon Bliss";"Sunfeast ";"75 gm";"9.000000";"10.000000";"50";
"290";"1";"Sunfeast Dark Fantasy Choco Fills";"Sunfeast ";"75 gm";"27.000000";"30.000000";"47";
"291";"1";"McVitie's Digestive Biscuit";"McVitie's";"150 gm";"27.000000";"30.000000";"50";
"291";"1";"McVitie's Digestive Biscuit";"McVitie's";"100 gm";"18.000000";"20.000000";"50";
"292";"1";"Parle Digestive Marie Biscuit";"Parle";"250 gm";"22.500000";"25.000000";"50";
"293";"1";"Parle Choco Marie";"Parle";"75 gm";"9.000000";"10.000000";"50";
"294";"1";"Parle Hide & Seek Fab - Orange";"Parle";"100 gm";"18.000000";"20.000000";"50";
"295";"1";"Parle Hide & Seek Fab - Chocolate";"Parle";"200 gm";"18.000000";"20.000000";"49";
"296";"1";"Parle Hide & Seek Fab - Strawberry";"Parle";"200 gm";"18.000000";"20.000000";"50";
"297";"1";"Parle Hide & Seek Fab - Vanilla";"Parle";"200 gm";"18.000000";"20.000000";"50";
"298";"0";"Parle Happy Happy - Chocolatey Sandwich Biscuit";"Parle";"";"";"";"";
"299";"1";"Parle Happy Happy - Twin Flavoured Fun Biscuit";"Parle";"75 gm";"9.000000";"10.000000";"50";
"300";"1";"Parle Happy Happy - Choco Chip Cookies";"Parle";"75 gm";"9.000000";"10.000000";"50";
"301";"1";"Parle Top - Buttery Crackers";"Parle";"180 gm";"22.500000";"25.000000";"50";
"301";"1";"Parle Top - Buttery Crackers";"Parle";"90 gm";"9.000000";"10.000000";"50";
"302";"1";"Garnier Fructis Triple Nutrition - Strengthening Shampoo";"Garnier";"80 ml";"62.100000";"69.000000";"50";
"302";"1";"Garnier Fructis Triple Nutrition - Strengthening Shampoo";"Garnier";"175 ml";"121.500000";"135.000000";"50";
"302";"1";"Garnier Fructis Triple Nutrition - Strengthening Shampoo";"Garnier";"340 ml";"207.000000";"230.000000";"50";
"303";"1";"Britannia Tiger - Orange";"Britannia";"90 gm";"9.000000";"10.000000";"49";
"303";"1";"Britannia Tiger - Orange";"Britannia";"50 gm";"4.500000";"5.000000";"50";
"304";"1";"Britannia Tiger - Chocolate";"Britannia";"57 gm";"4.500000";"5.000000";"49";
"305";"1";"Britannia Nice Time";"Britannia";"150 gm";"19.800000";"22.000000";"48";
"305";"1";"Britannia Nice Time";"Britannia";"73 gm";"9.000000";"10.000000";"50";
"306";"1";"Britannia Bourbon";"Britannia";"150 gm";"23.400000";"26.000000";"50";
"306";"1";"Britannia Bourbon";"Britannia";"75 gm";"10.800000";"12.000000";"50";
"307";"0";"Garnier Fructis Strengthening Conditioner - 2 in 1";"Garnier";"";"";"";"";
"308";"1";"Garnier Fructis Long & Strong - Strengthening Conditioner";"Garnier";"180 gm";"121.500000";"135.000000";"50";
"308";"1";"Garnier Fructis Long & Strong - Strengthening Conditioner";"Garnier";"80 gm";"63.000000";"70.000000";"50";
"308";"1";"Garnier Fructis Long & Strong - Strengthening Conditioner";"Garnier";"80 ml";"62.100000";"69.000000";"50";
"309";"1";"McVitie's Digestive Biscuit - Carton Pack";"McVitie's";"500 gm";"90.000000";"100.000000";"50";
"309";"1";"McVitie's Digestive Biscuit - Carton Pack";"McVitie's";"250 gm";"45.000000";"50.000000";"50";
"310";"1";"Parle Kreams - Chocolate";"Parle";"100 gm";"4.500000";"5.000000";"50";
"310";"1";"Parle Kreams - Chocolate";"Parle";"200 gm";"9.000000";"10.000000";"50";
"311";"1";"Parle Kreams - Elaichi";"Parle";"200 gm";"9.000000";"10.000000";"49";
"311";"1";"Parle Kreams - Elaichi";"Parle";"100 gm";"4.500000";"5.000000";"50";
"312";"1";"Parle Kreams - Mango";"Parle";"100 gm";"9.000000";"10.000000";"50";
"312";"1";"Parle Kreams - Mango";"Parle";"200 gm";"4.500000";"5.000000";"50";
"313";"1";"Parle Kreams - Orange";"Parle";"200 gm";"9.000000";"10.000000";"50";
"313";"1";"Parle Kreams - Orange";"Parle";"100 gm";"4.500000";"5.000000";"50";
"314";"0";"Parle Kreams Gold - Chocolate";"Parle";"";"";"";"";
"315";"0";"Parle Kreams Gold - Elaichi";"Parle";"";"";"";"";
"316";"0";"Parle Kreams Gold - Mango";"Parle";"";"";"";"";
"317";"0";"Parle Kreams Gold - Orange";"Parle";"";"";"";"";
"318";"0";"Parle Kreams - Bourbon";"Parle";"";"";"";"";
"319";"1";"Garnier Fructis Silky Straight - 24/7 Strengthening shampoo";"Garnier";"80 ml";"58.500000";"65.000000";"50";
"319";"1";"Garnier Fructis Silky Straight - 24/7 Strengthening shampoo";"Garnier";"180 ml";"112.500000";"125.000000";"50";
"320";"0";"Garnier Fructis - Silky Straight 24/7 Strengthening Conditioner";"Garnier";"";"";"";"";
"321";"1";" Dove Nourishing Oil Care Shampoo";"Dove";"80 ml";"64.800000";"72.000000";"50";
"321";"1";" Dove Nourishing Oil Care Shampoo";"Dove";"180 ml";"121.500000";"135.000000";"50";
"322";"1";"Dove Intensive Repair Shampoo";"Dove";"80 ml";"61.200000";"68.000000";"50";
"322";"1";"Dove Intensive Repair Shampoo";"Dove";"180 ml";"139.500000";"155.000000";"50";
"323";"1";"Garnier Fructis Shampoo + Oil 2 in 1 Strengthening Shampoo";"Garnier";"175 ml";"112.500000";"125.000000";"50";
"323";"1";"Garnier Fructis Shampoo + Oil 2 in 1 Strengthening Shampoo";"Garnier";"80 ml";"58.500000";"65.000000";"50";
"324";"1";"Dove Dryness Care Shampoo";"Dove";"180 ml";"118.800000";"132.000000";"50";
